product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight
L G HING 50g,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: L G HING 50g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.026
GINGER PICKLE 250G VELLANKI FOODS,vegetables,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: GINGER PICKLE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0257
VELLANKI MILLET BOONDI ACTHU 250g,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: VELLANKI MILLET BOONDI ACTHU 250g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0257
RICE FLOUR 500G,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RICE FLOUR 500G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0256
SOYA CHUNKS MEDIUM 200G EVR,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SOYA CHUNKS MEDIUM 200G EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0255
OUTSIDE YELLOW MELON Kg,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: OUTSIDE YELLOW MELON Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0254
NANDA MUFFIN FRUIT 240g,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: NANDA MUFFIN FRUIT 240g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0253
AASHIRVAD MULITGRAIN ATTA 1KG,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AASHIRVAD MULITGRAIN ATTA 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0252
PANASA POTTU,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: PANASA POTTU brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0246
VELLANKI AVISELA  CHIKKI 250G,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: VELLANKI AVISELA  CHIKKI 250G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0246
CLOVES 50g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CLOVES 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0245
RICE RAVA IDLY BATTER 1KG ID FRESH,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RICE RAVA IDLY BATTER 1KG ID FRESH brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0243
AASHIRVAD SELECT ATTA 1KG,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AASHIRVAD SELECT ATTA 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0235
Banana Stem,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: Banana Stem brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0233
MODERN SANDWICH SUPREME BREAD 400g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN SANDWICH SUPREME BREAD 400g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.023
RED CHERRY FLYBERRY,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: RED CHERRY FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0227
GREEN PEAS BATANI 500G EVR,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: GREEN PEAS BATANI 500G EVR brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0221
KARAN PHOOL 50g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: KARAN PHOOL 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0221
Raw Forest Honey 1000g BT,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: Raw Forest Honey 1000g BT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0218
KARAM GAVVALU 250G VELLANKI FOODS,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KARAM GAVVALU 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.021
MODERN HI FIBER  BROWN BREAD 400g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN HI FIBER  BROWN BREAD 400g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.021
CHANA DAL 250g VELLANKI FOODS,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: CHANA DAL 250g VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0207
SOYA CHUNKS SMALL 200G EVR,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SOYA CHUNKS SMALL 200G EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0207
THREE MANGO MIRCHI  PWD 500G,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: THREE MANGO MIRCHI  PWD 500G brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0206
OMANI SEEDLESS 250g FLYBERRY,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: OMANI SEEDLESS 250g FLYBERRY brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0205
Tulsi Infused Honey 250g BT,<NA>,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: Tulsi Infused Honey 250g BT brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0204
MUSK MELON - LOCAL,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MUSK MELON - LOCAL brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0202
LAKSHMAN FRUIT ANAND,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: LAKSHMAN FRUIT ANAND brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0201
WHITE LOBIYA 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHITE LOBIYA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0198
URAD DAL UNPOLISHED 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: URAD DAL UNPOLISHED 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0195
RED RAJMA 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RED RAJMA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0193
BROWN RICE 5kg,<NA>,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: BROWN RICE 5kg brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0187
TIL 100G,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: TIL 100G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0187
CHAT MURMURA 500 GM,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CHAT MURMURA 500 GM brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0184
JOWAR FLOUR 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JOWAR FLOUR 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0175
MASOOR DAL 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MASOOR DAL 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172
MODERN CHOCO CHEER CAKE 120g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN CHOCO CHEER CAKE 120g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172
TATA SALT 1KG,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: TATA SALT 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172
BROWN RICE HMT 1kg,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BROWN RICE HMT 1kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0171
CHERRY TOMATO KG RED SAMBERRY,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: CHERRY TOMATO KG RED SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.017
AASHIRVAD ATTA 2KG,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: AASHIRVAD ATTA 2KG brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0169
PERSIMMON FRUIT,fruits,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: PERSIMMON FRUIT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0169
AJWAIN 100g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AJWAIN 100g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0168
RED LOBIYA 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RED LOBIYA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0168
KARAM SAKINALU 250g  VELLANKI FOODS,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KARAM SAKINALU 250g  VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0167
SOAN PATTI 250g VELLANKI FOODS,<NA>,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: SOAN PATTI 250g VELLANKI FOODS brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0167
CHANA DAL 1Kg,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: CHANA DAL 1Kg brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0162
SABUDANA 250g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SABUDANA 250g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0162
INSIDE YELLOW MELON Kg,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: INSIDE YELLOW MELON Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0159
VAAKKAI,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: VAAKKAI brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0157
Raw Neem Honey 500g BT,<NA>,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: Raw Neem Honey 500g BT brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0156
SUGAR 2 KG,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SUGAR 2 KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0156
MISHTI DAHI 80g  EPIGAMIA,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MISHTI DAHI 80g  EPIGAMIA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0154
SINGLE POLISH RICE 1Kg,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SINGLE POLISH RICE 1Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0151
ONION WHITE,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: ONION WHITE brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.015
Raw Jamun Honey 1000g BT,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: Raw Jamun Honey 1000g BT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0149
BANANA CASHEWNUT LOAF 350g KALSAN FOODS,fruits,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: BANANA CASHEWNUT LOAF 350g KALSAN FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0148
PROSO MILLET VARIGALU 500g,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: PROSO MILLET VARIGALU 500g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0148
MODERN FRUIT & NUT CAKE 140g,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN FRUIT & NUT CAKE 140g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0144
Ginger Imbued Honey 250g BT,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: Ginger Imbued Honey 250g BT brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0142
TOP MILLET ANDU KORRALU 500G,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: TOP MILLET ANDU KORRALU 500G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0142
BOMBAY RAWA 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BOMBAY RAWA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0141
PLUMS LOCAL BOX ANAND,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: PLUMS LOCAL BOX ANAND brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.014
JEERA 100g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JEERA 100g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0133
JAGGERY MINI CUBES 500G EVR,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: JAGGERY MINI CUBES 500G EVR brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0131
RICE RAWA 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RICE RAWA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0131
DRY CHURRA KG FLYBERRY,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: DRY CHURRA KG FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.013
METHI 100G,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: METHI 100G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0129
GEMS KG FLYBERRY,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: GEMS KG FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0128
Ginger Imbued Honey 500g BT,vegetables,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: Ginger Imbued Honey 500g BT brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0128
RAGULU 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RAGULU 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0128
JIVIKA RED CHILLI POWDER 500GMS,vegetables,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: JIVIKA RED CHILLI POWDER 500GMS brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0126
Vakai Box,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: Vakai Box brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0126
Raw Jamun Honey 500g BT,<NA>,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: Raw Jamun Honey 500g BT brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0125
FRUIT BASKET 350 RAJU,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: FRUIT BASKET 350 RAJU brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0124
GAJANAN TELANGANA SONA RICE 1Kg,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: GAJANAN TELANGANA SONA RICE 1Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0121
JIVIKA FOREST HONEY250ml,<NA>,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: JIVIKA FOREST HONEY250ml brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0121
BANANA FLOWER,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BANANA FLOWER brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.012
KASURIMETHI 50G,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: KASURIMETHI 50G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.012
Raw Neem Honey 1000g BT,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: Raw Neem Honey 1000g BT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0119
LOW GI RICE 5KG AISHWARYA,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: LOW GI RICE 5KG AISHWARYA brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0118
MODREN FRUITY BREAD 200G,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODREN FRUITY BREAD 200G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0118
RED BULL CAN 250ml,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: RED BULL CAN 250ml brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0118
GONGURA PICKLE 250g VELLANKI FOODS,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: GONGURA PICKLE 250g VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0115
MUSTARD SMALL 200g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MUSTARD SMALL 200g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0115
GAJANAN ORANGE PRM HMT RAW RICE 1Kg,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: GAJANAN ORANGE PRM HMT RAW RICE 1Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0114
chintakayalu,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: chintakayalu brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0113
Lotus Stem SAMBERRY,<NA>,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: Lotus Stem SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0112
JIVIKA TURMERIC POWDER 100GMS,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JIVIKA TURMERIC POWDER 100GMS brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0109
WHITE RAJMA 500g,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: WHITE RAJMA 500g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0108
WHITE JOWAR 500g,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHITE JOWAR 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0106
PULIHORA PASTE 250G VELLANKI FOODS,<NA>,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: PULIHORA PASTE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0105
Alubukhar LOOSE KG FLYBERRY,<NA>,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: Alubukhar LOOSE KG FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0104
SUGAR CANE PACK,<NA>,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SUGAR CANE PACK brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0104
