product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight,_pnorm
JAGGERY KESAR 900G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JAGGERY KESAR 900G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0421,jaggery kesar 900g
MILLET MOONG MIX 250g VELLANKI,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: MILLET MOONG MIX 250g VELLANKI brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0419,millet moong mix 250g vellanki
MODERN 100% WHOLE WHEAT BREAD 400G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN 100% WHOLE WHEAT BREAD 400G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0412,modern 100% whole wheat bread 400g
NANDA OSMANIA COOKIES 300g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: NANDA OSMANIA COOKIES 300g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.04,nanda osmania cookies 300g
KOVA KAJJIKAYALU 250g VELLANKI FOODS,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: KOVA KAJJIKAYALU 250g VELLANKI FOODS brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0395,kova kajjikayalu 250g vellanki foods
SHAH JEERA 50g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SHAH JEERA 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0392,shah jeera 50g
JAVATRI 50g,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: JAVATRI 50g brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0383,javatri 50g
WHEAT RAWA MEDIUM 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHEAT RAWA MEDIUM 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0383,wheat rawa medium 500g
LAL MIRCHI WITH STEM 200G EVR,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: LAL MIRCHI WITH STEM 200G EVR brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0382,lal mirchi with stem 200g evr
KHUS KHUS 50G,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KHUS KHUS 50G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0377,khus khus 50g
ZUCCHINI YELLOW ENGLISH ITEM SAMBERRY,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: ZUCCHINI YELLOW ENGLISH ITEM SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0359,zucchini yellow english item samberry
BOMBAY RAWA1Kg,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BOMBAY RAWA1Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0356,bombay rawa1kg
MOONG DAL 500G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MOONG DAL 500G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0353,moong dal 500g
ZUCCHIINI GREEN ENGLISH ITEM SAMBERRY,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: ZUCCHIINI GREEN ENGLISH ITEM SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0351,zucchiini green english item samberry
AKSHAYA MULTI FLORAL RAW HOENY 250g,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: AKSHAYA MULTI FLORAL RAW HOENY 250g brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.035,akshaya multi floral raw hoeny 250g
GAJANAN TELANGANA SONA RICE 5Kg,,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: GAJANAN TELANGANA SONA RICE 5Kg brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0347,gajanan telangana sona rice 5kg
VELLANKI  PESARA MURKULU 250G,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: VELLANKI  PESARA MURKULU 250G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0341,vellanki  pesara murkulu 250g
JAGGERY KESAR 450G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JAGGERY KESAR 450G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0339,jaggery kesar 450g
GINGER GARLIC PASTE 250G VELLANKI FOODS,vegetables,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: GINGER GARLIC PASTE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.033,ginger garlic paste 250g vellanki foods
RAGI FLOUR 500G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RAGI FLOUR 500G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.032,ragi flour 500g
Raw Forest Honey 500g BT,,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: Raw Forest Honey 500g BT brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.032,raw forest honey 500g bt
GAJANAN ORANGE PRM HMT RICE 5Kg,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: GAJANAN ORANGE PRM HMT RICE 5Kg brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0318,gajanan orange prm hmt rice 5kg
DRY COCONUT 250G EVR,fruits,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: DRY COCONUT 250G EVR brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0308,dry coconut 250g evr
FRIED GRAM PUTANA 250g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: FRIED GRAM PUTANA 250g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0308,fried gram putana 250g
JUJUBIES FLYBERRY,,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: JUJUBIES FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0303,jujubies flyberry
MANGO PICKLE 250G VELLANKI FOODS,fruits,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: MANGO PICKLE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0298,mango pickle 250g vellanki foods
PONAGANTI KURA,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: PONAGANTI KURA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0296,ponaganti kura
CHANA DAL 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CHANA DAL 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0293,chana dal 500g
DISCO PUMPKIN,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: DISCO PUMPKIN brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0286,disco pumpkin
NANDA MUFFIN VANILLA 240g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: NANDA MUFFIN VANILLA 240g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0283,nanda muffin vanilla 240g
GAJANAN ORANGE PRM HMT RAW RICE 5Kg,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: GAJANAN ORANGE PRM HMT RAW RICE 5Kg brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0281,gajanan orange prm hmt raw rice 5kg
DALCHINI 50g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: DALCHINI 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0279,dalchini 50g
BROWN CHANA 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BROWN CHANA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0276,brown chana 500g
CORIANDER 200g,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CORIANDER 200g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0273,coriander 200g
JIVIKA RED CHILLI POWDER 200GMS,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: JIVIKA RED CHILLI POWDER 200GMS brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0268,jivika red chilli powder 200gms
PASUPU KOMMULU,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: PASUPU KOMMULU brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0268,pasupu kommulu
BLACK PEPPER WHOLE 50G,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BLACK PEPPER WHOLE 50G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.026,black pepper whole 50g
L G HING 50g,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: L G HING 50g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.026,l g hing 50g
GINGER PICKLE 250G VELLANKI FOODS,vegetables,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: GINGER PICKLE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0257,ginger pickle 250g vellanki foods
VELLANKI MILLET BOONDI ACTHU 250g,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: VELLANKI MILLET BOONDI ACTHU 250g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0257,vellanki millet boondi acthu 250g
RICE FLOUR 500G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RICE FLOUR 500G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0256,rice flour 500g
SOYA CHUNKS MEDIUM 200G EVR,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SOYA CHUNKS MEDIUM 200G EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0255,soya chunks medium 200g evr
OUTSIDE YELLOW MELON Kg,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: OUTSIDE YELLOW MELON Kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0254,outside yellow melon kg
NANDA MUFFIN FRUIT 240g,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: NANDA MUFFIN FRUIT 240g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0253,nanda muffin fruit 240g
AASHIRVAD MULITGRAIN ATTA 1KG,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AASHIRVAD MULITGRAIN ATTA 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0252,aashirvad mulitgrain atta 1kg
PANASA POTTU,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: PANASA POTTU brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0246,panasa pottu
VELLANKI AVISELA  CHIKKI 250G,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: VELLANKI AVISELA  CHIKKI 250G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0246,vellanki avisela  chikki 250g
CLOVES 50g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CLOVES 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0245,cloves 50g
RICE RAVA IDLY BATTER 1KG ID FRESH,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RICE RAVA IDLY BATTER 1KG ID FRESH brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0243,rice rava idly batter 1kg id fresh
AASHIRVAD SELECT ATTA 1KG,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AASHIRVAD SELECT ATTA 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0235,aashirvad select atta 1kg
Banana Stem,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: Banana Stem brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0233,banana stem
MODERN SANDWICH SUPREME BREAD 400g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN SANDWICH SUPREME BREAD 400g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.023,modern sandwich supreme bread 400g
RED CHERRY FLYBERRY,,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: RED CHERRY FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0227,red cherry flyberry
GREEN PEAS BATANI 500G EVR,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: GREEN PEAS BATANI 500G EVR brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0221,green peas batani 500g evr
KARAN PHOOL 50g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: KARAN PHOOL 50g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0221,karan phool 50g
Raw Forest Honey 1000g BT,,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: Raw Forest Honey 1000g BT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0218,raw forest honey 1000g bt
KARAM GAVVALU 250G VELLANKI FOODS,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KARAM GAVVALU 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.021,karam gavvalu 250g vellanki foods
MODERN HI FIBER  BROWN BREAD 400g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN HI FIBER  BROWN BREAD 400g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.021,modern hi fiber  brown bread 400g
CHANA DAL 250g VELLANKI FOODS,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: CHANA DAL 250g VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0207,chana dal 250g vellanki foods
SOYA CHUNKS SMALL 200G EVR,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SOYA CHUNKS SMALL 200G EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0207,soya chunks small 200g evr
THREE MANGO MIRCHI  PWD 500G,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: THREE MANGO MIRCHI  PWD 500G brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0206,three mango mirchi  pwd 500g
Tulsi Infused Honey 250g BT,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: Tulsi Infused Honey 250g BT brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0204,tulsi infused honey 250g bt
MUSK MELON - LOCAL,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MUSK MELON - LOCAL brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0202,musk melon - local
LAKSHMAN FRUIT ANAND,fruits,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: LAKSHMAN FRUIT ANAND brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0201,lakshman fruit anand
WHITE LOBIYA 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHITE LOBIYA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0198,white lobiya 500g
URAD DAL UNPOLISHED 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: URAD DAL UNPOLISHED 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0195,urad dal unpolished 500g
RED RAJMA 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RED RAJMA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0193,red rajma 500g
BROWN RICE 5kg,,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: BROWN RICE 5kg brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0187,brown rice 5kg
TIL 100G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: TIL 100G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0187,til 100g
CHAT MURMURA 500 GM,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CHAT MURMURA 500 GM brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0184,chat murmura 500 gm
JOWAR FLOUR 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: JOWAR FLOUR 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0175,jowar flour 500g
MASOOR DAL 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MASOOR DAL 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172,masoor dal 500g
MODERN CHOCO CHEER CAKE 120g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN CHOCO CHEER CAKE 120g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172,modern choco cheer cake 120g
TATA SALT 1KG,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: TATA SALT 1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0172,tata salt 1kg
BROWN RICE HMT 1kg,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: BROWN RICE HMT 1kg brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0171,brown rice hmt 1kg
CHERRY TOMATO KG RED SAMBERRY,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: CHERRY TOMATO KG RED SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.017,cherry tomato kg red samberry
AASHIRVAD ATTA 2KG,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: AASHIRVAD ATTA 2KG brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0169,aashirvad atta 2kg
PERSIMMON FRUIT,fruits,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: PERSIMMON FRUIT brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0169,persimmon fruit
AJWAIN 100g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AJWAIN 100g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0168,ajwain 100g
RED LOBIYA 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: RED LOBIYA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0168,red lobiya 500g
KARAM SAKINALU 250g  VELLANKI FOODS,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KARAM SAKINALU 250g  VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0167,karam sakinalu 250g  vellanki foods
SOAN PATTI 250g VELLANKI FOODS,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: SOAN PATTI 250g VELLANKI FOODS brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0167,soan patti 250g vellanki foods
CHANA DAL 1Kg,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: CHANA DAL 1Kg brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0162,chana dal 1kg
SABUDANA 250g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SABUDANA 250g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0162,sabudana 250g
